order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,price_per_unit,quantity_y,total_price
88,567,10904,2021-07-19,2021-08-15,27.0,fulan 567,Female,39.0,3767 Mackenzie Estate DrApt. 877,7008.0,East Piper,Northern Territory,Australia,Active,915.0,Trousers,Drawstring,XS,orange,104.0,41.0,"A orange coloured, XS sized, Drawstring Trousers",386.0,96.0,2.0,192.0
88,567,10904,2021-07-19,2021-08-15,27.0,fulan 567,Female,39.0,3767 Mackenzie Estate DrApt. 877,7008.0,East Piper,Northern Territory,Australia,Active,1221.0,Trousers,Pleated,S,violet,90.0,50.0,"A violet coloured, S sized, Pleated Trousers",387.0,105.0,2.0,210.0
89,448,29268,2021-10-22,2021-11-16,25.0,fulan 448,Prefer not to say,61.0,625 Anthony MewsApt. 730,3895.0,Liamton,Queensland,Australia,Active,271.0,Shirt,Polo,S,indigo,117.0,50.0,"A indigo coloured, S sized, Polo Shirt",388.0,95.0,1.0,95.0
89,448,29268,2021-10-22,2021-11-16,25.0,fulan 448,Prefer not to say,61.0,625 Anthony MewsApt. 730,3895.0,Liamton,Queensland,Australia,Active,818.0,Jacket,Shearling,L,yellow,95.0,58.0,"A yellow coloured, L sized, Shearling Jacket",389.0,117.0,2.0,234.0
89,448,29268,2021-10-22,2021-11-16,25.0,fulan 448,Prefer not to say,61.0,625 Anthony MewsApt. 730,3895.0,Liamton,Queensland,Australia,Active,549.0,Jacket,Leather,XL,blue,113.0,67.0,"A blue coloured, XL sized, Leather Jacket",390.0,98.0,1.0,98.0
89,448,29268,2021-10-22,2021-11-16,25.0,fulan 448,Prefer not to say,61.0,625 Anthony MewsApt. 730,3895.0,Liamton,Queensland,Australia,Active,520.0,Jacket,Windbreaker,XS,violet,109.0,68.0,"A violet coloured, XS sized, Windbreaker Jacket",391.0,102.0,3.0,306.0
89,448,29268,2021-10-22,2021-11-16,25.0,fulan 448,Prefer not to say,61.0,625 Anthony MewsApt. 730,3895.0,Liamton,Queensland,Australia,Active,545.0,Jacket,Leather,XS,blue,113.0,77.0,"A blue coloured, XS sized, Leather Jacket",392.0,98.0,1.0,98.0
90,809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76.0,443 Holly AvenueSuite 631,8563.0,South Tyler,Tasmania,Australia,Active,134.0,Shirt,Denim,XL,indigo,115.0,58.0,"A indigo coloured, XL sized, Denim Shirt",393.0,92.0,3.0,276.0
90,809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76.0,443 Holly AvenueSuite 631,8563.0,South Tyler,Tasmania,Australia,Active,19.0,Shirt,Oxford Cloth,XL,green,114.0,42.0,"A green coloured, XL sized, Oxford Cloth Shirt",394.0,96.0,2.0,192.0
90,809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76.0,443 Holly AvenueSuite 631,8563.0,South Tyler,Tasmania,Australia,Active,746.0,Jacket,Peacoat,S,yellow,102.0,49.0,"A yellow coloured, S sized, Peacoat Jacket",395.0,109.0,2.0,218.0
90,809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76.0,443 Holly AvenueSuite 631,8563.0,South Tyler,Tasmania,Australia,Active,1129.0,Trousers,Cargo Pants,XL,orange,106.0,61.0,"A orange coloured, XL sized, Cargo Pants Trousers",396.0,102.0,3.0,306.0
90,809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76.0,443 Holly AvenueSuite 631,8563.0,South Tyler,Tasmania,Australia,Active,50.0,Shirt,Dress,XS,green,119.0,51.0,"A green coloured, XS sized, Dress Shirt",397.0,104.0,3.0,312.0
90,809,11475,2021-06-13,2021-07-07,24.0,fulan 809,Prefer not to say,76.0,443 Holly AvenueSuite 631,8563.0,South Tyler,Tasmania,Australia,Active,641.0,Jacket,Coach,S,yellow,115.0,67.0,"A yellow coloured, S sized, Coach Jacket",398.0,93.0,1.0,93.0
91,803,16601,2021-09-02,2021-09-15,13.0,fulan 803,Prefer not to say,68.0,7377 Nicolas ParadeApt. 191,8377.0,Amyton,Australian Capital Territory,Australia,Active,1128.0,Trousers,Cargo Pants,L,orange,106.0,78.0,"A orange coloured, L sized, Cargo Pants Trousers",399.0,102.0,1.0,102.0
91,803,16601,2021-09-02,2021-09-15,13.0,fulan 803,Prefer not to say,68.0,7377 Nicolas ParadeApt. 191,8377.0,Amyton,Australian Capital Territory,Australia,Active,371.0,Shirt,Henley,S,blue,92.0,75.0,"A blue coloured, S sized, Henley Shirt",400.0,94.0,1.0,94.0
91,803,16601,2021-09-02,2021-09-15,13.0,fulan 803,Prefer not to say,68.0,7377 Nicolas ParadeApt. 191,8377.0,Amyton,Australian Capital Territory,Australia,Active,224.0,Shirt,Chambray,XL,yellow,105.0,53.0,"A yellow coloured, XL sized, Chambray Shirt",401.0,106.0,3.0,318.0
91,803,16601,2021-09-02,2021-09-15,13.0,fulan 803,Prefer not to say,68.0,7377 Nicolas ParadeApt. 191,8377.0,Amyton,Australian Capital Territory,Australia,Active,498.0,Jacket,Windbreaker,L,orange,109.0,68.0,"A orange coloured, L sized, Windbreaker Jacket",402.0,102.0,3.0,306.0
91,803,16601,2021-09-02,2021-09-15,13.0,fulan 803,Prefer not to say,68.0,7377 Nicolas ParadeApt. 191,8377.0,Amyton,Australian Capital Territory,Australia,Active,1045.0,Trousers,Relaxed Leg,XS,violet,95.0,49.0,"A violet coloured, XS sized, Relaxed Leg Trousers",403.0,90.0,3.0,270.0
92,273,37239,2021-01-12,2021-01-30,18.0,fulan 273,Prefer not to say,46.0,199 Amber MallSuite 954,1660.0,Noahmouth,Northern Territory,Australia,Active,434.0,Jacket,Denim,XL,yellow,92.0,56.0,"A yellow coloured, XL sized, Denim Jacket",404.0,107.0,3.0,321.0
92,273,37239,2021-01-12,2021-01-30,18.0,fulan 273,Prefer not to say,46.0,199 Amber MallSuite 954,1660.0,Noahmouth,Northern Territory,Australia,Active,994.0,Trousers,Wool,XL,yellow,111.0,72.0,"A yellow coloured, XL sized, Wool Trousers",405.0,106.0,3.0,318.0
92,273,37239,2021-01-12,2021-01-30,18.0,fulan 273,Prefer not to say,46.0,199 Amber MallSuite 954,1660.0,Noahmouth,Northern Territory,Australia,Active,234.0,Shirt,Chambray,XL,blue,105.0,43.0,"A blue coloured, XL sized, Chambray Shirt",406.0,106.0,2.0,212.0
92,273,37239,2021-01-12,2021-01-30,18.0,fulan 273,Prefer not to say,46.0,199 Amber MallSuite 954,1660.0,Noahmouth,Northern Territory,Australia,Active,991.0,Trousers,Wool,S,yellow,111.0,69.0,"A yellow coloured, S sized, Wool Trousers",407.0,106.0,3.0,318.0
93,908,52379,2021-10-22,2021-11-11,20.0,fulan 908,Prefer not to say,42.0,69 Sophie PlazaSuite 598,3603.0,South Alexandraview,Queensland,Australia,Active,1247.0,Trousers,Tracksuit Bottoms,M,blue,91.0,61.0,"A blue coloured, M sized, Tracksuit Bottoms Trousers",408.0,112.0,3.0,336.0
93,908,52379,2021-10-22,2021-11-11,20.0,fulan 908,Prefer not to say,42.0,69 Sophie PlazaSuite 598,3603.0,South Alexandraview,Queensland,Australia,Active,1259.0,Trousers,Tracksuit Bottoms,XL,violet,91.0,60.0,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",409.0,112.0,3.0,336.0
94,629,47031,2021-03-08,2021-03-26,18.0,fulan 629,Male,53.0,4355 Caitlin CourtApt. 697,6606.0,Amberland,Western Australia,Australia,Active,883.0,Trousers,Cords,L,orange,113.0,74.0,"A orange coloured, L sized, Cords Trousers",410.0,94.0,2.0,188.0
94,629,47031,2021-03-08,2021-03-26,18.0,fulan 629,Male,53.0,4355 Caitlin CourtApt. 697,6606.0,Amberland,Western Australia,Australia,Active,1073.0,Trousers,Joggers,L,blue,94.0,75.0,"A blue coloured, L sized, Joggers Trousers",411.0,93.0,3.0,279.0
94,629,47031,2021-03-08,2021-03-26,18.0,fulan 629,Male,53.0,4355 Caitlin CourtApt. 697,6606.0,Amberland,Western Australia,Australia,Active,212.0,Shirt,Chambray,M,red,105.0,48.0,"A red coloured, M sized, Chambray Shirt",412.0,106.0,2.0,212.0
94,629,47031,2021-03-08,2021-03-26,18.0,fulan 629,Male,53.0,4355 Caitlin CourtApt. 697,6606.0,Amberland,Western Australia,Australia,Active,458.0,Jacket,Puffer,L,red,110.0,44.0,"A red coloured, L sized, Puffer Jacket",413.0,118.0,3.0,354.0
94,629,47031,2021-03-08,2021-03-26,18.0,fulan 629,Male,53.0,4355 Caitlin CourtApt. 697,6606.0,Amberland,Western Australia,Australia,Active,939.0,Trousers,Drawstring,XL,indigo,104.0,41.0,"A indigo coloured, XL sized, Drawstring Trousers",414.0,96.0,2.0,192.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,1168.0,Trousers,High-Waisted,L,yellow,98.0,77.0,"A yellow coloured, L sized, High-Waisted Trousers",415.0,99.0,3.0,297.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,444.0,Jacket,Denim,XL,blue,92.0,80.0,"A blue coloured, XL sized, Denim Jacket",416.0,107.0,1.0,107.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,497.0,Jacket,Windbreaker,M,orange,109.0,45.0,"A orange coloured, M sized, Windbreaker Jacket",417.0,102.0,2.0,204.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,1167.0,Trousers,High-Waisted,M,yellow,98.0,45.0,"A yellow coloured, M sized, High-Waisted Trousers",418.0,99.0,2.0,198.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,415.0,Shirt,Casual Slim Fit,XS,violet,113.0,55.0,"A violet coloured, XS sized, Casual Slim Fit Shirt",419.0,119.0,3.0,357.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,426.0,Jacket,Denim,S,orange,92.0,51.0,"A orange coloured, S sized, Denim Jacket",420.0,107.0,2.0,214.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,1091.0,Trousers,Cropped,S,orange,99.0,78.0,"A orange coloured, S sized, Cropped Trousers",421.0,115.0,1.0,115.0
95,413,52416,2021-01-25,2021-02-05,11.0,fulan 413,Prefer not to say,25.0,591 Sarah PassSuite 334,6700.0,Morissetteborough,Queensland,Australia,Active,742.0,Jacket,Peacoat,M,orange,102.0,47.0,"A orange coloured, M sized, Peacoat Jacket",422.0,109.0,2.0,218.0
96,415,12119,2021-06-20,2021-06-30,10.0,fulan 415,Prefer not to say,40.0,458 Imogen Station StSuite 799,7671.0,Dietrichville,South Australia,Australia,Active,1025.0,Trousers,Relaxed Leg,XS,yellow,95.0,44.0,"A yellow coloured, XS sized, Relaxed Leg Trousers",423.0,90.0,2.0,180.0
96,415,12119,2021-06-20,2021-06-30,10.0,fulan 415,Prefer not to say,40.0,458 Imogen Station StSuite 799,7671.0,Dietrichville,South Australia,Australia,Active,1123.0,Trousers,Cargo Pants,L,red,106.0,61.0,"A red coloured, L sized, Cargo Pants Trousers",424.0,102.0,1.0,102.0
96,415,12119,2021-06-20,2021-06-30,10.0,fulan 415,Prefer not to say,40.0,458 Imogen Station StSuite 799,7671.0,Dietrichville,South Australia,Australia,Active,345.0,Shirt,Mandarin Collar,XS,violet,108.0,52.0,"A violet coloured, XS sized, Mandarin Collar Shirt",425.0,109.0,2.0,218.0
96,415,12119,2021-06-20,2021-06-30,10.0,fulan 415,Prefer not to say,40.0,458 Imogen Station StSuite 799,7671.0,Dietrichville,South Australia,Australia,Active,395.0,Shirt,Casual Slim Fit,XS,yellow,113.0,63.0,"A yellow coloured, XS sized, Casual Slim Fit Shirt",426.0,119.0,1.0,119.0
96,415,12119,2021-06-20,2021-06-30,10.0,fulan 415,Prefer not to say,40.0,458 Imogen Station StSuite 799,7671.0,Dietrichville,South Australia,Australia,Active,1223.0,Trousers,Pleated,L,violet,90.0,48.0,"A violet coloured, L sized, Pleated Trousers",427.0,105.0,2.0,210.0
96,415,12119,2021-06-20,2021-06-30,10.0,fulan 415,Prefer not to say,40.0,458 Imogen Station StSuite 799,7671.0,Dietrichville,South Australia,Australia,Active,940.0,Trousers,Drawstring,XS,violet,104.0,62.0,"A violet coloured, XS sized, Drawstring Trousers",428.0,96.0,1.0,96.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,120.0,Shirt,Denim,XS,green,115.0,66.0,"A green coloured, XS sized, Denim Shirt",429.0,92.0,1.0,92.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,541.0,Jacket,Leather,S,green,113.0,77.0,"A green coloured, S sized, Leather Jacket",430.0,98.0,1.0,98.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,856.0,Trousers,Chinos,S,green,100.0,61.0,"A green coloured, S sized, Chinos Trousers",431.0,113.0,3.0,339.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,1183.0,Trousers,High-Waisted,L,indigo,98.0,55.0,"A indigo coloured, L sized, High-Waisted Trousers",432.0,99.0,1.0,99.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,307.0,Shirt,Cuban Collar,M,indigo,93.0,58.0,"A indigo coloured, M sized, Cuban Collar Shirt",433.0,105.0,3.0,315.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,1209.0,Trousers,Pleated,XL,green,90.0,55.0,"A green coloured, XL sized, Pleated Trousers",434.0,105.0,3.0,315.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,545.0,Jacket,Leather,XS,blue,113.0,77.0,"A blue coloured, XS sized, Leather Jacket",435.0,98.0,1.0,98.0
97,106,17772,2021-03-29,2021-03-31,2.0,fulan 106,Prefer not to say,38.0,6553 Gibson AvenueSuite 245,7712.0,Stokestown,Australian Capital Territory,Australia,Active,476.0,Jacket,Puffer,S,blue,110.0,76.0,"A blue coloured, S sized, Puffer Jacket",436.0,118.0,1.0,118.0
98,257,44700,2021-04-29,2021-05-08,9.0,fulan 257,Prefer not to say,61.0,9347 Morrison RoadSuite 865,1166.0,Johnstonshire,Australian Capital Territory,Australia,Active,1022.0,Trousers,Relaxed Leg,M,orange,95.0,74.0,"A orange coloured, M sized, Relaxed Leg Trousers",437.0,90.0,2.0,180.0
98,257,44700,2021-04-29,2021-05-08,9.0,fulan 257,Prefer not to say,61.0,9347 Morrison RoadSuite 865,1166.0,Johnstonshire,Australian Capital Territory,Australia,Active,431.0,Jacket,Denim,S,yellow,92.0,43.0,"A yellow coloured, S sized, Denim Jacket",438.0,107.0,2.0,214.0
98,257,44700,2021-04-29,2021-05-08,9.0,fulan 257,Prefer not to say,61.0,9347 Morrison RoadSuite 865,1166.0,Johnstonshire,Australian Capital Territory,Australia,Active,943.0,Trousers,Drawstring,L,violet,104.0,62.0,"A violet coloured, L sized, Drawstring Trousers",439.0,96.0,1.0,96.0
98,257,44700,2021-04-29,2021-05-08,9.0,fulan 257,Prefer not to say,61.0,9347 Morrison RoadSuite 865,1166.0,Johnstonshire,Australian Capital Territory,Australia,Active,1103.0,Trousers,Cropped,L,green,99.0,55.0,"A green coloured, L sized, Cropped Trousers",440.0,115.0,1.0,115.0
98,257,44700,2021-04-29,2021-05-08,9.0,fulan 257,Prefer not to say,61.0,9347 Morrison RoadSuite 865,1166.0,Johnstonshire,Australian Capital Territory,Australia,Active,982.0,Trousers,Wool,M,red,111.0,58.0,"A red coloured, M sized, Wool Trousers",441.0,106.0,3.0,318.0
98,257,44700,2021-04-29,2021-05-08,9.0,fulan 257,Prefer not to say,61.0,9347 Morrison RoadSuite 865,1166.0,Johnstonshire,Australian Capital Territory,Australia,Active,645.0,Jacket,Coach,XS,green,115.0,78.0,"A green coloured, XS sized, Coach Jacket",442.0,93.0,1.0,93.0
99,291,26787,2021-09-13,2021-09-25,12.0,fulan 291,Prefer not to say,43.0,6428 Boyle MallApt. 711,2048.0,South Hannah,Tasmania,Australia,Active,1238.0,Trousers,Tracksuit Bottoms,L,yellow,91.0,41.0,"A yellow coloured, L sized, Tracksuit Bottoms Trousers",443.0,112.0,2.0,224.0
99,291,26787,2021-09-13,2021-09-25,12.0,fulan 291,Prefer not to say,43.0,6428 Boyle MallApt. 711,2048.0,South Hannah,Tasmania,Australia,Active,159.0,Shirt,Linen,XL,green,116.0,51.0,"A green coloured, XL sized, Linen Shirt",444.0,91.0,3.0,273.0
99,291,26787,2021-09-13,2021-09-25,12.0,fulan 291,Prefer not to say,43.0,6428 Boyle MallApt. 711,2048.0,South Hannah,Tasmania,Australia,Active,26.0,Shirt,Oxford Cloth,S,indigo,114.0,59.0,"A indigo coloured, S sized, Oxford Cloth Shirt",445.0,96.0,1.0,96.0
99,291,26787,2021-09-13,2021-09-25,12.0,fulan 291,Prefer not to say,43.0,6428 Boyle MallApt. 711,2048.0,South Hannah,Tasmania,Australia,Active,485.0,Jacket,Puffer,XS,violet,110.0,74.0,"A violet coloured, XS sized, Puffer Jacket",446.0,118.0,2.0,236.0
99,291,26787,2021-09-13,2021-09-25,12.0,fulan 291,Prefer not to say,43.0,6428 Boyle MallApt. 711,2048.0,South Hannah,Tasmania,Australia,Active,353.0,Shirt,Henley,L,red,92.0,62.0,"A red coloured, L sized, Henley Shirt",447.0,94.0,2.0,188.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,458.0,Jacket,Puffer,L,red,110.0,44.0,"A red coloured, L sized, Puffer Jacket",448.0,118.0,2.0,236.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,1083.0,Trousers,Joggers,L,violet,94.0,60.0,"A violet coloured, L sized, Joggers Trousers",449.0,93.0,2.0,186.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,471.0,Jacket,Puffer,S,green,110.0,54.0,"A green coloured, S sized, Puffer Jacket",450.0,118.0,2.0,236.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,138.0,Shirt,Denim,L,violet,115.0,78.0,"A violet coloured, L sized, Denim Shirt",451.0,92.0,3.0,276.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,470.0,Jacket,Puffer,XS,green,110.0,41.0,"A green coloured, XS sized, Puffer Jacket",452.0,118.0,1.0,118.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,373.0,Shirt,Henley,L,blue,92.0,60.0,"A blue coloured, L sized, Henley Shirt",453.0,94.0,2.0,188.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,392.0,Shirt,Casual Slim Fit,M,orange,113.0,47.0,"A orange coloured, M sized, Casual Slim Fit Shirt",454.0,119.0,3.0,357.0
100,817,57063,2021-03-30,2021-04-16,17.0,fulan 817,Prefer not to say,45.0,887 Goldner PlazaSuite 053,2166.0,Johnsonstad,Tasmania,Australia,Active,1242.0,Trousers,Tracksuit Bottoms,M,green,91.0,47.0,"A green coloured, M sized, Tracksuit Bottoms Trousers",455.0,112.0,1.0,112.0
101,807,25174,2021-01-31,2021-02-27,27.0,fulan 807,Prefer not to say,26.0,80 Adam HillSuite 633,953.0,Tylershire,Queensland,Australia,Active,643.0,Jacket,Coach,L,yellow,115.0,53.0,"A yellow coloured, L sized, Coach Jacket",456.0,93.0,3.0,279.0
101,807,25174,2021-01-31,2021-02-27,27.0,fulan 807,Prefer not to say,26.0,80 Adam HillSuite 633,953.0,Tylershire,Queensland,Australia,Active,1216.0,Trousers,Pleated,S,indigo,90.0,41.0,"A indigo coloured, S sized, Pleated Trousers",457.0,105.0,1.0,105.0
101,807,25174,2021-01-31,2021-02-27,27.0,fulan 807,Prefer not to say,26.0,80 Adam HillSuite 633,953.0,Tylershire,Queensland,Australia,Active,1113.0,Trousers,Cropped,L,indigo,99.0,63.0,"A indigo coloured, L sized, Cropped Trousers",458.0,115.0,1.0,115.0
101,807,25174,2021-01-31,2021-02-27,27.0,fulan 807,Prefer not to say,26.0,80 Adam HillSuite 633,953.0,Tylershire,Queensland,Australia,Active,474.0,Jacket,Puffer,XL,green,110.0,42.0,"A green coloured, XL sized, Puffer Jacket",459.0,118.0,3.0,354.0
101,807,25174,2021-01-31,2021-02-27,27.0,fulan 807,Prefer not to say,26.0,80 Adam HillSuite 633,953.0,Tylershire,Queensland,Australia,Active,1119.0,Trousers,Cropped,XL,violet,99.0,64.0,"A violet coloured, XL sized, Cropped Trousers",460.0,115.0,3.0,345.0
102,846,41382,2021-05-07,2021-05-26,19.0,fulan 846,Prefer not to say,72.0,69 Michael PlazaApt. 659,6634.0,Davidtown,Victoria,Australia,Active,332.0,Shirt,Mandarin Collar,M,green,108.0,57.0,"A green coloured, M sized, Mandarin Collar Shirt",461.0,109.0,3.0,327.0
103,209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29.0,47 Green ParkwayApt. 868,8313.0,Bayermouth,South Australia,Australia,Active,772.0,Jacket,Pullover,M,red,114.0,55.0,"A red coloured, M sized, Pullover Jacket",462.0,91.0,1.0,91.0
103,209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29.0,47 Green ParkwayApt. 868,8313.0,Bayermouth,South Australia,Australia,Active,756.0,Jacket,Peacoat,S,blue,102.0,50.0,"A blue coloured, S sized, Peacoat Jacket",463.0,109.0,3.0,327.0
103,209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29.0,47 Green ParkwayApt. 868,8313.0,Bayermouth,South Australia,Australia,Active,159.0,Shirt,Linen,XL,green,116.0,51.0,"A green coloured, XL sized, Linen Shirt",464.0,91.0,1.0,91.0
103,209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29.0,47 Green ParkwayApt. 868,8313.0,Bayermouth,South Australia,Australia,Active,663.0,Jacket,Coach,L,violet,115.0,80.0,"A violet coloured, L sized, Coach Jacket",465.0,93.0,3.0,279.0
103,209,49852,2021-06-16,2021-06-24,8.0,fulan 209,Female,29.0,47 Green ParkwayApt. 868,8313.0,Bayermouth,South Australia,Australia,Active,740.0,Jacket,Peacoat,XS,orange,102.0,78.0,"A orange coloured, XS sized, Peacoat Jacket",466.0,109.0,3.0,327.0
